calibrations,residual_count,initial_soc_kwh,final_soc_kwh,calibration_seconds,day_seconds
"[{'theta': array([-1.44078137e+03, -9.48465885e+03,  1.42640857e+00, -1.00769920e+02,
       -2.82041983e-01, -6.03526010e+02, -1.53556405e+00]), 'n_active': 7, 'beta1_train': 1662.5694653275586, 'beta0_train': 1524.1257158465771, 'beta1_val': -2165.8503385764893, 'beta0_val': -2165.8503385764893, 'selected_score': 1015.0595705264324, 'evaluations': 320, 'seconds': 0.5706047000130638, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,5420.2535425925935,1542.6088217053898,0.5706047000130638,0.6597315999970306
"[{'theta': array([-8.14892928e+03, -2.64716496e+03,  9.71713071e-01, -3.67360506e+02,
        1.33850311e+00, -2.98484626e+03,  1.42800330e+00]), 'n_active': 7, 'beta1_train': -324.5412725319767, 'beta0_train': -626.108594899083, 'beta1_val': 178.17461755578734, 'beta0_val': -921.3537265123367, 'selected_score': -823.8791583355485, 'evaluations': 320, 'seconds': 0.4866957999911392, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1542.6088217053898,3763.853150945866,0.4866957999911392,0.5582776999945054
"[{'theta': array([-1.40255101e+03, -4.81529375e+03, -1.75195966e+00, -6.50666394e+02,
       -1.03936121e+00, -3.63518587e+03,  1.93345683e+00]), 'n_active': 7, 'beta1_train': 944.2235687729054, 'beta0_train': 435.3856000444542, 'beta1_val': 3612.1134840924856, 'beta0_val': 3637.4041311032547, 'selected_score': 182.61752682853606, 'evaluations': 320, 'seconds': 0.516879600007087, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,3763.853150945866,2136.0099709610945,0.516879600007087,0.5961172999959672
"[{'theta': array([-1.77171132e+03, -1.78896279e+03, -1.20384907e+00, -5.44905792e+02,
       -4.93053002e-01, -5.46712003e+03, -6.90001713e-01]), 'n_active': 7, 'beta1_train': 1274.4466509061547, 'beta0_train': 448.1986024117736, 'beta1_val': 622.3029802150022, 'beta0_val': -232.30541714674973, 'selected_score': 376.2783020849894, 'evaluations': 320, 'seconds': 0.485164600002463, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2136.0099709610945,2009.9284129072305,0.485164600002463,0.5485317999991821
"[{'theta': array([-6.78685367e+03, -1.40618295e+03,  8.67654773e-01, -4.84042557e+02,
        3.59491660e-01, -9.81025542e+02, -1.84560809e+00]), 'n_active': 7, 'beta1_train': 298.0278859035818, 'beta0_train': -29.724970894160517, 'beta1_val': -157.8835078774684, 'beta0_val': -157.8835078774684, 'selected_score': -49.86309594095033, 'evaluations': 320, 'seconds': 0.5179837999894517, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2009.9284129072305,2160.357323802468,0.5179837999894517,0.5808534000098007
"[{'theta': array([-5.06033353e+03,  2.12500850e+01,  1.64899899e-01, -6.04194811e+02,
       -1.63015401e+00, -5.64476099e+02, -4.97905432e-01]), 'n_active': 7, 'beta1_train': -3727.2041742398164, 'beta0_train': -4042.3417792098, 'beta1_val': -4172.035526760448, 'beta0_val': -4276.442307670783, 'selected_score': -4051.194399901123, 'evaluations': 320, 'seconds': 0.4593791999941459, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2160.357323802468,10800.0,0.4593791999941459,0.520565800004988
"[{'theta': array([-3.26524762e+03, -3.23832855e+03, -1.12588896e+00, -5.63588320e+02,
        1.18864732e+00, -3.74724141e+03, -8.70464766e-01]), 'n_active': 7, 'beta1_train': 43.16341322392669, 'beta0_train': -833.2217717619402, 'beta1_val': -968.119192312539, 'beta0_val': -1498.3009120269146, 'selected_score': -867.6055168399737, 'evaluations': 320, 'seconds': 0.49240430000645574, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,10800.0,2973.022546066958,0.49240430000645574,0.5588265999977011
"[{'theta': array([-1.69431913e+03, -6.22973539e+03, -1.96721321e-01, -5.68096534e+02,
        7.41723921e-01, -6.99831094e+03, -1.78268522e+00]), 'n_active': 7, 'beta1_train': 437.56015323352756, 'beta0_train': -52.72590433252441, 'beta1_val': 86.71593519130215, 'beta0_val': 72.08931075213513, 'selected_score': -89.10740951202699, 'evaluations': 320, 'seconds': 0.4323205999971833, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2973.022546066958,2768.699276195079,0.4323205999971833,0.4988122999930056
"[{'theta': array([-4.31461844e+03, -1.91295709e+03,  9.44698142e-01, -1.03875720e+03,
       -5.68879068e-01, -7.93369618e+03, -1.17016611e+00]), 'n_active': 7, 'beta1_train': 806.9091185587295, 'beta0_train': -568.2690281881523, 'beta1_val': 803.0862702276827, 'beta0_val': -492.0249540322627, 'selected_score': -591.3539323810973, 'evaluations': 320, 'seconds': 0.4290192000044044, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2768.699276195079,2373.9027894381175,0.4290192000044044,0.4942791999928886
"[{'theta': array([-3.78311886e+03, -3.87910710e+03,  6.59629220e-02, -9.25224147e+02,
       -1.05512316e+00, -5.58649298e+02,  1.36779861e+00]), 'n_active': 7, 'beta1_train': 739.4366167912475, 'beta0_train': -119.70354980314892, 'beta1_val': 241.46846329071093, 'beta0_val': -467.12829000677766, 'selected_score': -134.38328052380606, 'evaluations': 320, 'seconds': 0.4317321999988053, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2373.9027894381175,1960.0792421462163,0.4317321999988053,0.4931592999928398
"[{'theta': array([-2.71311765e+03, -4.44345194e+03, -1.20119737e+00, -9.84319448e+02,
       -1.50271493e+00, -2.34878606e+03, -4.97733550e-02]), 'n_active': 7, 'beta1_train': 915.1409051980839, 'beta0_train': 291.29713568070844, 'beta1_val': -214.73360513887187, 'beta0_val': -238.5872098966662, 'selected_score': 273.35301822656976, 'evaluations': 320, 'seconds': 0.461613599996781, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1960.0792421462163,1580.9960490740746,0.461613599996781,0.5188487999985227
"[{'theta': array([-8.51262812e+03, -1.78676748e+03,  8.86970957e-01, -7.34211010e+02,
       -1.85030743e+00, -6.37334925e+03, -1.81813479e+00]), 'n_active': 7, 'beta1_train': 387.2397926328769, 'beta0_train': -56.003106462260426, 'beta1_val': -66.33062782397627, 'beta0_val': -82.88883010730999, 'selected_score': -65.41364648835192, 'evaluations': 320, 'seconds': 0.4473569999972824, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1580.9960490740746,2482.0360739405755,0.4473569999972824,0.5077415999985533
"[{'theta': array([-2.77927820e+03, -7.80733199e+03,  1.58036395e+00, -5.99992596e+02,
       -8.30026199e-01, -1.40414471e+03, -4.97372598e-01]), 'n_active': 7, 'beta1_train': -3948.6738952772002, 'beta0_train': -4359.087206284601, 'beta1_val': -4528.8, 'beta0_val': -4528.8, 'selected_score': -4382.1589801222935, 'evaluations': 320, 'seconds': 0.4514933000027668, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2482.0360739405755,10800.0,0.4514933000027668,0.5125841999979457
"[{'theta': array([-7.17180919e+03, -7.24567105e+03, -6.65591926e-01, -6.01598337e+02,
        1.41788274e+00, -4.01008499e+03, -7.43665573e-01]), 'n_active': 7, 'beta1_train': 733.9128940485205, 'beta0_train': -88.93747531636896, 'beta1_val': 4893.312431577891, 'beta0_val': 4378.911237022744, 'selected_score': -187.23723511015493, 'evaluations': 320, 'seconds': 0.4539518999954453, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,10800.0,2329.055332789141,0.4539518999954453,0.5111677000095369
"[{'theta': array([-4.29294928e+03, -1.45309720e+03,  2.24670015e-02, -7.81707468e+02,
        1.15449854e+00, -4.62901111e+03, -4.55954907e-01]), 'n_active': 7, 'beta1_train': 710.2573684012252, 'beta0_train': -86.57783787028099, 'beta1_val': -576.4047048238348, 'beta0_val': -792.0294046987544, 'selected_score': -239.03592248639876, 'evaluations': 320, 'seconds': 0.4430855000100564, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2329.055332789141,1994.2095019983997,0.4430855000100564,0.5065130000002682
"[{'theta': array([-5.73578672e+03, -3.86283283e+03,  1.78765225e+00, -8.82930241e+02,
        1.12611114e-01, -1.33689477e+03,  4.25367620e-01]), 'n_active': 7, 'beta1_train': 1088.4879820291233, 'beta0_train': 214.99430568916952, 'beta1_val': -736.4550152037066, 'beta0_val': -784.0486635108686, 'selected_score': 85.76464208913747, 'evaluations': 320, 'seconds': 0.4949054999888176, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1994.2095019983997,2298.558207474195,0.4949054999888176,0.5669059999927413
"[{'theta': array([-3.88286280e+03, -3.63687442e+03,  1.03237586e+00, -5.61781607e+02,
        1.12543121e+00, -6.25558433e+03, -5.43144794e-01]), 'n_active': 7, 'beta1_train': 441.17701478045547, 'beta0_train': -265.2640100410676, 'beta1_val': -772.7415136468053, 'beta0_val': -772.7415136468096, 'selected_score': -335.13326595429476, 'evaluations': 320, 'seconds': 0.46744480000052135, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2298.558207474195,1975.9227501851847,0.46744480000052135,0.5391531999921426
"[{'theta': array([-7.76898452e+03, -7.92432818e+03, -6.09498684e-01, -6.84003922e+02,
        2.79570191e-02, -6.69306568e+02, -1.18394643e+00]), 'n_active': 7, 'beta1_train': 751.5627826781739, 'beta0_train': 136.08361034834167, 'beta1_val': 9710.03821360734, 'beta0_val': 8791.999696201783, 'selected_score': 82.965859175719, 'evaluations': 320, 'seconds': 0.49239150001085363, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1975.9227501851847,2190.831233355427,0.49239150001085363,0.5637975999998162
"[{'theta': array([-3.83456832e+03, -3.11631091e+02,  4.59637935e-01, -9.64366811e+02,
       -3.77459014e-01, -4.24255607e+03,  4.23209346e-01]), 'n_active': 7, 'beta1_train': 292.2417250862825, 'beta0_train': -98.13387985190681, 'beta1_val': 200.1529726329467, 'beta0_val': -240.94254051085207, 'selected_score': -120.62674868896991, 'evaluations': 320, 'seconds': 0.5007352000102401, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2190.831233355427,2921.07327925778,0.5007352000102401,0.5774963000003481
"[{'theta': array([-4.01790138e+03, -7.96328429e+03, -1.70603111e+00, -5.62244568e+02,
       -1.81493135e+00, -6.98314768e+03, -1.23134924e+00]), 'n_active': 7, 'beta1_train': -2562.8663430339147, 'beta0_train': -3613.6644367645617, 'beta1_val': -3188.0628630288006, 'beta0_val': -3867.2530473454676, 'selected_score': -3663.194367679252, 'evaluations': 320, 'seconds': 0.4910004999983357, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2921.07327925778,9085.247569864803,0.4910004999983357,0.5724072000011802
"[{'theta': array([-6.86085943e+03, -2.86388467e+03, -1.67565352e+00, -9.34292573e+02,
       -1.84522463e-01, -5.93037068e+03, -1.19239679e-01]), 'n_active': 7, 'beta1_train': 229.02173655512652, 'beta0_train': -756.2685055286018, 'beta1_val': 6864.662336616505, 'beta0_val': 6292.029566733952, 'selected_score': -806.3021795425315, 'evaluations': 320, 'seconds': 0.47154739999677986, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,9085.247569864803,3120.217873839403,0.47154739999677986,0.5425929999910295
"[{'theta': array([-1.51781735e+03, -2.93716928e+03, -9.59049824e-01, -8.36038992e+02,
        1.14290432e+00, -1.36377849e+03,  1.11470260e+00]), 'n_active': 7, 'beta1_train': 676.0120613133548, 'beta0_train': -96.00713357291126, 'beta1_val': 328.3915070076416, 'beta0_val': -905.1555374774813, 'selected_score': -215.20226358018272, 'evaluations': 320, 'seconds': 0.45575140000437386, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,3120.217873839403,2205.452268028418,0.45575140000437386,0.5195297000027495
"[{'theta': array([-5.88501056e+03, -7.26376739e+03,  1.77947694e-01, -8.75919542e+02,
        1.03895549e+00, -1.20633515e+03,  1.39585700e+00]), 'n_active': 7, 'beta1_train': 868.3370405715089, 'beta0_train': 77.26637239333627, 'beta1_val': 2.692132185299897, 'beta0_val': -243.00299019784927, 'selected_score': -110.50457357450445, 'evaluations': 320, 'seconds': 0.43897639999340754, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2205.452268028418,2573.164877625553,0.43897639999340754,0.5004173000052106
"[{'theta': array([-8.74887248e+02, -5.42686523e+03,  1.56928034e+00, -7.43287808e+02,
        4.63259469e-02, -6.97824317e+03,  1.01472283e+00]), 'n_active': 7, 'beta1_train': 514.9305754482348, 'beta0_train': -272.1324808101416, 'beta1_val': 269.95027516440086, 'beta0_val': -1025.689186692398, 'selected_score': -434.48780705659385, 'evaluations': 320, 'seconds': 0.4781553999928292, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2573.164877625553,4490.753966841138,0.4781553999928292,0.5406157999968855
"[{'theta': array([-6.65217681e+03, -8.27268061e+03, -1.30138802e-01, -7.41261551e+02,
        4.66377130e-01, -1.10120282e+03,  2.73802435e-01]), 'n_active': 7, 'beta1_train': 1623.9753674591325, 'beta0_train': 638.029502036494, 'beta1_val': -809.7697337190472, 'beta0_val': -809.7697337190472, 'selected_score': 419.0809634509825, 'evaluations': 320, 'seconds': 0.5021982000034768, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,4490.753966841138,4637.205021501152,0.5021982000034768,0.5707177000003867
"[{'theta': array([-7.27150676e+03, -7.89363780e+03, -1.13543432e-02, -5.34494817e+02,
        9.15264099e-01, -1.23250500e+03, -2.39769811e-01]), 'n_active': 7, 'beta1_train': -198.398279908369, 'beta0_train': -580.5144493210901, 'beta1_val': -1133.0064642962952, 'beta0_val': -1133.0064642962952, 'selected_score': -611.6602525347079, 'evaluations': 320, 'seconds': 0.544348399998853, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,4637.205021501152,4313.498006481484,0.544348399998853,0.7366340000007767
"[{'theta': array([-2.72641772e+03, -8.28399780e+03,  6.36880672e-01, -4.50790689e+02,
        8.94167366e-01, -9.04801003e+03, -1.82756708e+00]), 'n_active': 7, 'beta1_train': -3453.582984858928, 'beta0_train': -3795.712187599466, 'beta1_val': -4633.67503204574, 'beta0_val': -4636.8, 'selected_score': -3900.4221814219595, 'evaluations': 320, 'seconds': 0.46364980000362266, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,4313.498006481484,10800.0,0.46364980000362266,0.5384339000011096
"[{'theta': array([-7.01604367e+02, -9.12088274e+03, -1.78010840e+00, -6.79421284e+02,
       -1.22237682e+00, -7.49831450e+03, -6.31621235e-02]), 'n_active': 7, 'beta1_train': 1567.9607994167102, 'beta0_train': 726.3468023264312, 'beta1_val': -1453.1619781392128, 'beta0_val': -1724.1790395234314, 'selected_score': 454.59422207933613, 'evaluations': 320, 'seconds': 0.4807819000125164, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,10800.0,4063.7051400712544,0.4807819000125164,0.553856700003962
